Identifier	Experimental mass	Name	Formula	Adduct	Molecular Weight	mz Error (ppm)	ionizationScore	finalScore	kegg_compound	kegg_uri	hmdb_compound	hmdb_uri	lipidmaps_compound	lipidmaps_uri	metlin_compound	metlin_uri	pubchem_compound	pubchem_uri	inChiKey	pathways	cas	_TPIDX
3553	764.52207	PE(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))	C43H76NO8P	M-H	765.530854925	2	-2	-2	N/A	N/A	HMDB0009197	http://www.hmdb.ca/metabolites/HMDB0009197	LMGP02010758	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010758	60603.0	https://metlin.scripps.edu/metabo_info.php?molid=60603	52924459	https://pubchem.ncbi.nlm.nih.gov/compound/52924459	LQTOTSOXAWVBCE-ZZIDIMOESA-N	[]	N/A	626
77831	764.52207	PE-NMe2(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114159	http://www.hmdb.ca/metabolites/HMDB0114159	N/A	N/A	N/A	N/A	131821267	https://pubchem.ncbi.nlm.nih.gov/compound/131821267	BDFVFKQUVGIQGL-SKIFDHOVSA-N	[]	N/A	627
67859	764.52207	PE-NMe2(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114523	http://www.hmdb.ca/metabolites/HMDB0114523	N/A	N/A	N/A	N/A	131821630	https://pubchem.ncbi.nlm.nih.gov/compound/131821630	VKIPMZPOBXJHNT-SGYAJCFHSA-N	[]	N/A	628
148262	764.52207	PE-NMe(22:5(7Z,10Z,13Z,16Z,19Z)/15:0)	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0113648	http://www.hmdb.ca/metabolites/HMDB0113648	N/A	N/A	N/A	N/A	131820760	https://pubchem.ncbi.nlm.nih.gov/compound/131820760	QXRPNYDCGTUJHL-HJGAGWBHSA-N	[]	N/A	629
103725	764.52207	PE-NMe2(16:0/20:5(5Z,8Z,11Z,14Z,17Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0113952	http://www.hmdb.ca/metabolites/HMDB0113952	N/A	N/A	N/A	N/A	131821062	https://pubchem.ncbi.nlm.nih.gov/compound/131821062	UMRMFWCFCJPOIE-RPDQQLRBSA-N	[]	N/A	630
140338	764.52207	PE-NMe2(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114384	http://www.hmdb.ca/metabolites/HMDB0114384	N/A	N/A	N/A	N/A	131821491	https://pubchem.ncbi.nlm.nih.gov/compound/131821491	UTVVDWWDRYFBKR-MXSNJLOQSA-N	[]	N/A	631
129861	764.52207	PE-NMe2(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114356	http://www.hmdb.ca/metabolites/HMDB0114356	N/A	N/A	N/A	N/A	131821463	https://pubchem.ncbi.nlm.nih.gov/compound/131821463	XXSWILSKHRLQBJ-PESGQSRYSA-N	[]	N/A	632
58952	764.52207	PE-NMe2(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114020	http://www.hmdb.ca/metabolites/HMDB0114020	N/A	N/A	N/A	N/A	131821129	https://pubchem.ncbi.nlm.nih.gov/compound/131821129	CQRHIDNYCUWCGG-KVGWZUQWSA-N	[]	N/A	633
51814	764.52207	PE-NMe2(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114496	http://www.hmdb.ca/metabolites/HMDB0114496	N/A	N/A	N/A	N/A	131821603	https://pubchem.ncbi.nlm.nih.gov/compound/131821603	ZEJUUAUXAOMQIG-SCLDXBLESA-N	[]	N/A	634
139635	764.52207	PE-NMe2(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0113912	http://www.hmdb.ca/metabolites/HMDB0113912	N/A	N/A	N/A	N/A	131821022	https://pubchem.ncbi.nlm.nih.gov/compound/131821022	TYIIANZWJZPUAR-SCLDXBLESA-N	[]	N/A	635
130675	764.52207	PE-NMe(22:5(4Z,7Z,10Z,13Z,16Z)/15:0)	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0113622	http://www.hmdb.ca/metabolites/HMDB0113622	N/A	N/A	N/A	N/A	131820734	https://pubchem.ncbi.nlm.nih.gov/compound/131820734	XDBKBBOBRFPZMK-NUSZVSCCSA-N	[]	N/A	636
57462	764.52207	PE-NMe(15:0/22:5(4Z,7Z,10Z,13Z,16Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0113035	http://www.hmdb.ca/metabolites/HMDB0113035	N/A	N/A	N/A	N/A	131820150	https://pubchem.ncbi.nlm.nih.gov/compound/131820150	IZQLIKCZMYRULU-TYFPOJJVSA-N	[]	N/A	637
82304	764.52207	PE-NMe2(14:0/22:5(4Z,7Z,10Z,13Z,16Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0113894	http://www.hmdb.ca/metabolites/HMDB0113894	N/A	N/A	N/A	N/A	131821004	https://pubchem.ncbi.nlm.nih.gov/compound/131821004	LLLPEGNORGHRQM-PESXENKGSA-N	[]	N/A	638
124288	764.52207	PE-NMe2(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114131	http://www.hmdb.ca/metabolites/HMDB0114131	N/A	N/A	N/A	N/A	131821239	https://pubchem.ncbi.nlm.nih.gov/compound/131821239	OEKUQZFFQTZPIU-PLCAWLAJSA-N	[]	N/A	639
58761	764.52207	PE-NMe2(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0113974	http://www.hmdb.ca/metabolites/HMDB0113974	N/A	N/A	N/A	N/A	131821083	https://pubchem.ncbi.nlm.nih.gov/compound/131821083	YCSGMHCJLIADSK-PESGQSRYSA-N	[]	N/A	640
85643	764.52207	PE-NMe2(14:0/22:5(7Z,10Z,13Z,16Z,19Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0113895	http://www.hmdb.ca/metabolites/HMDB0113895	N/A	N/A	N/A	N/A	131821005	https://pubchem.ncbi.nlm.nih.gov/compound/131821005	CSSDPJHTRXLADA-CSROSEJCSA-N	[]	N/A	641
97959	764.52207	PE-NMe(15:0/22:5(7Z,10Z,13Z,16Z,19Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0112978	http://www.hmdb.ca/metabolites/HMDB0112978	N/A	N/A	N/A	N/A	131820093	https://pubchem.ncbi.nlm.nih.gov/compound/131820093	CKAVUGLKNJTXPY-HJGAGWBHSA-N	[]	N/A	642
130471	764.52207	PE-NMe2(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114549	http://www.hmdb.ca/metabolites/HMDB0114549	N/A	N/A	N/A	N/A	131821656	https://pubchem.ncbi.nlm.nih.gov/compound/131821656	OYWQCQZBGYLHKM-CSROSEJCSA-N	[]	N/A	643
123826	764.52207	PE-NMe2(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114328	http://www.hmdb.ca/metabolites/HMDB0114328	N/A	N/A	N/A	N/A	131821435	https://pubchem.ncbi.nlm.nih.gov/compound/131821435	BPJZFMSBRIOGAK-DIOLGEGFSA-N	[]	N/A	644
148409	764.52207	PE-NMe2(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114158	http://www.hmdb.ca/metabolites/HMDB0114158	N/A	N/A	N/A	N/A	131821266	https://pubchem.ncbi.nlm.nih.gov/compound/131821266	NBZQTCMNBNHQNG-YBBCIPDCSA-N	[]	N/A	645
103108	764.52207	PE-NMe2(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114074	http://www.hmdb.ca/metabolites/HMDB0114074	N/A	N/A	N/A	N/A	131821182	https://pubchem.ncbi.nlm.nih.gov/compound/131821182	OBSIGIVAYVYKTJ-OYCVDMEZSA-N	[]	N/A	646
146888	764.52207	PE-NMe2(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114102	http://www.hmdb.ca/metabolites/HMDB0114102	N/A	N/A	N/A	N/A	131821210	https://pubchem.ncbi.nlm.nih.gov/compound/131821210	ILTFYQXWLLTMLF-KPYYGGEUSA-N	[]	N/A	647
149710	764.52207	PE-NMe2(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114047	http://www.hmdb.ca/metabolites/HMDB0114047	N/A	N/A	N/A	N/A	131821155	https://pubchem.ncbi.nlm.nih.gov/compound/131821155	GPOVRDQDITUVIY-GQQIUOJVSA-N	[]	N/A	648
49618	764.52207	PE-NMe2(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0114075	http://www.hmdb.ca/metabolites/HMDB0114075	N/A	N/A	N/A	N/A	131821183	https://pubchem.ncbi.nlm.nih.gov/compound/131821183	GVHAVIWLODPVJI-MJXYYAAPSA-N	[]	N/A	649
117499	764.52207	PE-NMe2(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))	C43H76NO8P	M-H	765.530855409	2	-2	-2	N/A	N/A	HMDB0113973	http://www.hmdb.ca/metabolites/HMDB0113973	N/A	N/A	N/A	N/A	131821082	https://pubchem.ncbi.nlm.nih.gov/compound/131821082	GKBJPNGPKWGTMO-PVQXLCBZSA-N	[]	N/A	650
2305	764.52207	PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP01011930	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011930	N/A	N/A	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LSYAJRTVZQKSRW-YPZIQMNUSA-N	[]	N/A	651
2056	764.52207	PC(18:3(9Z,12Z,15Z)/17:2(9Z,12Z))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP01011681	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011681	75961.0	https://metlin.scripps.edu/metabo_info.php?molid=75961	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NMZPKOLBGDRIKW-AJTXRPGUSA-N	[]	N/A	652
2084	764.52207	PC(18:4(6Z,9Z,12Z,15Z)/17:1(9Z))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP01011709	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011709	75989.0	https://metlin.scripps.edu/metabo_info.php?molid=75989	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JSRYDPUESIZYQE-KSMNNBTOSA-N	[]	N/A	653
1829	764.52207	PC(15:1(9Z)/20:4(5Z,8Z,11Z,14Z))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP01011454	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011454	75734.0	https://metlin.scripps.edu/metabo_info.php?molid=75734	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LQMPDHJQKQSTGD-AOEGIACOSA-N	[]	N/A	654
10868	764.52207	PE(P-18:1(9Z)/20:4(5Z,8Z,10E,14Z)(12OH[S]))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP20020006	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20020006	82387.0	https://metlin.scripps.edu/metabo_info.php?molid=82387	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CCKPBQIDBAGJEM-YLQXPMJTSA-N	[]	N/A	655
1911	764.52207	PC(17:1(9Z)/18:4(6Z,9Z,12Z,15Z))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP01011536	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011536	75816.0	https://metlin.scripps.edu/metabo_info.php?molid=75816	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZEEIBQVAOBNQRF-NONVNBHHSA-N	[]	N/A	656
10871	764.52207	PE(P-18:1(9Z)/20:4(5Z,8Z,11Z,13E)(15OH[S]))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP20020009	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20020009	82390.0	https://metlin.scripps.edu/metabo_info.php?molid=82390	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MXWJFWXOLRUGLD-MQRYPQPWSA-N	[]	N/A	657
10874	764.52207	PE(P-18:1(9Z)/20:4(6E,8Z,11Z,14Z)(5OH[S]))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP20020012	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20020012	82393.0	https://metlin.scripps.edu/metabo_info.php?molid=82393	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JUWVQEWVGMXQAI-PSWJBFCMSA-N	[]	N/A	658
1939	764.52207	PC(17:2(9Z,12Z)/18:3(6Z,9Z,12Z))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP01011564	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011564	75844.0	https://metlin.scripps.edu/metabo_info.php?molid=75844	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JCKZIUAUHBQKBD-MACMARKNSA-N	[]	N/A	659
1940	764.52207	PC(17:2(9Z,12Z)/18:3(9Z,12Z,15Z))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP01011565	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011565	75845.0	https://metlin.scripps.edu/metabo_info.php?molid=75845	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ISRXFUSSZHWGNX-AJTXRPGUSA-N	[]	N/A	660
2277	764.52207	PC(20:4(5Z,8Z,11Z,14Z)/15:1(9Z))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP01011902	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011902	76182.0	https://metlin.scripps.edu/metabo_info.php?molid=76182	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LFYWUMILMXPKJW-PMMTZISXSA-N	[]	N/A	661
2025	764.52207	PC(18:3(6Z,9Z,12Z)/17:2(9Z,12Z))	C43H76NO8P	M-H	765.530858	2	-2	-2	N/A	N/A	N/A	N/A	LMGP01011650	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011650	75930.0	https://metlin.scripps.edu/metabo_info.php?molid=75930	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ACYAOVIUTFCUMZ-ZMYLGTBFSA-N	[]	N/A	662
180357	764.52207	1,2-Dioleoyl phosphatidyl ethanolamine	C41H78NO8P	M+Na-2H	743.54651	1	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	170.0	https://metlin.scripps.edu/metabo_info.php?molid=170	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	2462-63-7	663
164752	764.52207	PE(18:1(9Z)/18:1(9Z))[U]	C41H78NO8P	M+Na-2H	743.54651	1	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40413.0	https://metlin.scripps.edu/metabo_info.php?molid=40413	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	664
164753	764.52207	PE(18:1(9E)/18:1(9E))[U]	C41H78NO8P	M+Na-2H	743.54651	1	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40427.0	https://metlin.scripps.edu/metabo_info.php?molid=40427	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	665
164754	764.52207	PE(18:1(11Z)/18:1(9Z))[U]	C41H78NO8P	M+Na-2H	743.54651	1	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40433.0	https://metlin.scripps.edu/metabo_info.php?molid=40433	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	666
164755	764.52207	PE(18:0/18:2(9Z,12Z))[U]	C41H78NO8P	M+Na-2H	743.54651	1	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40442.0	https://metlin.scripps.edu/metabo_info.php?molid=40442	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	667
164756	764.52207	PE(18:1(6Z)/18:1(6Z))[U]	C41H78NO8P	M+Na-2H	743.54651	1	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40508.0	https://metlin.scripps.edu/metabo_info.php?molid=40508	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	668
3597	764.52207	PE(19:1(9Z)/17:1(9Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010802	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010802	77037.0	https://metlin.scripps.edu/metabo_info.php?molid=77037	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MTGFFNDHSLZRCG-MDSBFBGCSA-N	[]	N/A	669
1818	764.52207	PC(15:1(9Z)/18:1(9Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011443	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011443	75723.0	https://metlin.scripps.edu/metabo_info.php?molid=75723	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NMEXJTZWBAWBCO-WUMSIPIUSA-N	[]	N/A	670
3373	764.52207	PE(17:1(9Z)/19:1(9Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010578	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010578	76813.0	https://metlin.scripps.edu/metabo_info.php?molid=76813	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GXBVDMVOYGKTIZ-MDSBFBGCSA-N	[]	N/A	671
1840	764.52207	PC(16:0/17:2(9Z,12Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011465	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011465	75745.0	https://metlin.scripps.edu/metabo_info.php?molid=75745	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZZNMZLGABPPOKH-KNERPIHHSA-N	[]	N/A	672
1856	764.52207	PC(16:1(9Z)/17:1(9Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011481	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011481	75761.0	https://metlin.scripps.edu/metabo_info.php?molid=75761	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	AEPBKRNQLLRJTA-NYVOMTAGSA-N	[]	N/A	673
3402	764.52207	PE(17:2(9Z,12Z)/19:0)	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010607	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010607	76842.0	https://metlin.scripps.edu/metabo_info.php?molid=76842	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	AFZXTEHTIGADNN-FXEHLHKKSA-N	[]	N/A	674
2134	764.52207	PC(19:1(9Z)/14:1(9Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011759	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011759	76039.0	https://metlin.scripps.edu/metabo_info.php?molid=76039	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	DWHOGYJRHWNCFF-ULMBVTCKSA-N	[]	N/A	675
1903	764.52207	PC(17:1(9Z)/16:1(9Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011528	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011528	75808.0	https://metlin.scripps.edu/metabo_info.php?molid=75808	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	APFZPDJHIAHIFU-NYVOMTAGSA-N	[]	N/A	676
1932	764.52207	PC(17:2(9Z,12Z)/16:0)	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011557	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011557	75837.0	https://metlin.scripps.edu/metabo_info.php?molid=75837	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	RLNLQDNLJZABTQ-KNERPIHHSA-N	[]	N/A	677
2211	764.52207	PC(20:2(11Z,14Z)/13:0)	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011836	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011836	76116.0	https://metlin.scripps.edu/metabo_info.php?molid=76116	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GYFILLBYNRTMGU-ZSIBMOKUSA-N	[]	N/A	678
3243	764.52207	PE(14:1(9Z)/22:1(11Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010448	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010448	76683.0	https://metlin.scripps.edu/metabo_info.php?molid=76683	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	PBGWDZYPGLKWSJ-FZJQUTTISA-N	[]	N/A	679
1974	764.52207	PC(18:1(9Z)/15:1(9Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011599	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011599	75879.0	https://metlin.scripps.edu/metabo_info.php?molid=75879	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FPUCJCDUKNHIBL-WUMSIPIUSA-N	[]	N/A	680
1729	764.52207	PC(13:0/20:2(11Z,14Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011354	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011354	75634.0	https://metlin.scripps.edu/metabo_info.php?molid=75634	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QHOURZDLKBFDGQ-ZSIBMOKUSA-N	[]	N/A	681
3047	764.52207	PE(18:1(9E)/18:1(9E))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010039	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010039	40438.0	https://metlin.scripps.edu/metabo_info.php?molid=40438	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MWRBNPKJOOWZPW-GPADLTIESA-N	[]	N/A	682
1771	764.52207	PC(14:1(9Z)/19:1(9Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011396	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011396	75676.0	https://metlin.scripps.edu/metabo_info.php?molid=75676	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XSVUCNUTIQBIFK-ULMBVTCKSA-N	[]	N/A	683
3569	764.52207	PE(19:0/17:2(9Z,12Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010774	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010774	77009.0	https://metlin.scripps.edu/metabo_info.php?molid=77009	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FABHSSZZTSGZGF-FXEHLHKKSA-N	[]	N/A	684
3838	764.52207	PE(22:1(11Z)/14:1(9Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02011043	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011043	77278.0	https://metlin.scripps.edu/metabo_info.php?molid=77278	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GVLUDNMRYVGIMH-FZJQUTTISA-N	[]	N/A	685
3071	764.52207	PE(18:1(6Z)/18:1(6Z))	C41H78NO8P	M+Na-2H	743.546508	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010109	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010109	40507.0	https://metlin.scripps.edu/metabo_info.php?molid=40507	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	PFJVXUYPMJAMEJ-MLEXSCAZSA-N	[]	N/A	686
4065	764.52207	PE(18:0(11Cp)/16:0(9Cp))	C41H78NO8P	M+Na-2H	743.546507	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02011270	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011270	N/A	N/A	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VRFDKJQRKGBUFM-VEJIKZNJSA-N	[]	N/A	687
55303	764.52207	PE-NMe2(16:1(9Z)/18:1(9Z))	C41H78NO8P	M+Na-2H	743.546505474	1	-2	-2	N/A	N/A	HMDB0113857	http://www.hmdb.ca/metabolites/HMDB0113857	N/A	N/A	N/A	N/A	131820968	https://pubchem.ncbi.nlm.nih.gov/compound/131820968	IAYTZZZFSDDELX-FRKBGCJLSA-N	[]	N/A	688
77833	764.52207	PE-NMe2(16:0/18:2(9Z,12Z))	C41H78NO8P	M+Na-2H	743.546505474	1	-2	-2	N/A	N/A	HMDB0113943	http://www.hmdb.ca/metabolites/HMDB0113943	N/A	N/A	N/A	N/A	131821053	https://pubchem.ncbi.nlm.nih.gov/compound/131821053	BPFFRGBDZVPQDY-SESCJMQFSA-N	[]	N/A	689
85017	764.52207	PE(18:1(11Z)/18:1(11Z))	C41H78NO8P	M+Na-2H	743.546505474	1	-2	-2	N/A	N/A	HMDB0009025	http://www.hmdb.ca/metabolites/HMDB0009025	N/A	N/A	60443.0	https://metlin.scripps.edu/metabo_info.php?molid=60443	53479624	https://pubchem.ncbi.nlm.nih.gov/compound/53479624	FXSMMNUNFDTUMS-NCDRPEBGSA-N	[]	N/A	690
46620	764.52207	PE-NMe2(16:1(9Z)/18:1(11Z))	C41H78NO8P	M+Na-2H	743.546505474	1	-2	-2	N/A	N/A	HMDB0113858	http://www.hmdb.ca/metabolites/HMDB0113858	N/A	N/A	N/A	N/A	131820969	https://pubchem.ncbi.nlm.nih.gov/compound/131820969	ZIKVJOBTDRKXOU-IQRFGFHNSA-N	[]	N/A	691
121929	764.52207	PE-NMe2(18:1(11Z)/16:1(9Z))	C41H78NO8P	M+Na-2H	743.546505474	1	-2	-2	N/A	N/A	HMDB0114015	http://www.hmdb.ca/metabolites/HMDB0114015	N/A	N/A	N/A	N/A	131821124	https://pubchem.ncbi.nlm.nih.gov/compound/131821124	QWBLHFGPAPOZCO-IQRFGFHNSA-N	[]	N/A	692
