Name	inHouse_ID	ID
bdbm50236238	cnic_49	
bdbm50236238	cnic_68	
bdbm50240347		mdm-297
bdbm50240376		mdm-964
bdbm50240424		mdm-809
bdbm50240642		mdm-309
bdbm50243888		mdm-242
bdbm50257201	cnic_7	
bdbm50269985	cnic_12	
bdbm50269986	cnic_18	
bdbm50269993	cnic_23	
bdbm50275341		mdm-593
bdbm50304072	cnic_32	
bdbm50327036		mdm-106
bdbm50335811		mdm-74
bdbm50339586	cnic_16	mdm-73
bdbm50344967		mdm-949
bdbm50360797		mdm-645
bdbm50371136	cnic_120	
bdbm50373877		mdm-296
bdbm50375596	cnic_63	
bdbm50375596	cnic_46	
bdbm50375596	cnic_62	
bdbm50375596	cnic_65	
bdbm50375596	cnic_64	
bdbm50375598	cnic_45	
bdbm50375598	cnic_119	
bdbm50375598	cnic_116	
bdbm50375598	cnic_118	
bdbm50375599	cnic_50	
bdbm50377984		mdm-31
bdbm50394657	cnic_54	
bdbm50394657	cnic_53	
bdbm50394657	cnic_52	
bdbm50394657	cnic_55	
bdbm50394657	cnic_57	
bdbm50394657	cnic_56	
bdbm50428067		mdm-473
bdbm50434120		mdm-544
bdbm50442917		mdm-841
bdbm50463208		mdm-29
bdbm50478480		mdm-163
bdbm50485559		mdm-648
bdbm50485632		mdm-457
bdbm50518656		mdm-81
bdbm53721	cnic_85	
bdbm53721	cnic_84	
bdbm53721	cnic_87	
bdbm53721	cnic_86	
bdbm60836		mdm-746
bdbm7457		mdm-549
bdbm7953		mdm-389
bdbm92684	cnic_10	
bdbm92684	cnic_31	
beclacin		mdm-721
beclate		mdm-721
beclazone		mdm-721
beclazone 250		mdm-721
beclocort nasel		mdm-721
becloforte		mdm-721
beclomet		mdm-721
beclomet nasal		mdm-721
beclometasone (beclomethasone) dipropionate, british pharmacopoeia (bp) assay standard		mdm-721
beclometasone 17,21-dipropionate		mdm-721
beclometasone dipropionate		mdm-721
beclometasone dipropionate		mdm-721
beclometasone dipropionate (jp17)		mdm-721
beclometasone dipropionate for peak identification, european pharmacopoeia (ep) reference standard		mdm-721
beclometasone dipropionate for system suitability, european pharmacopoeia (ep) reference standard		mdm-721
beclometasone dipropionato		mdm-721
beclomethasone dipropionate		mdm-721
beclomethasone dipropionate (usp)		mdm-721
beclomethasone dipropionate [usan:usp]		mdm-721
beclomethasone dipropionate anhydrous		mdm-721
beclomethasone dipropionate, analytical standard, for drug analysis		mdm-721
beclomethasone dipropionate, anhydrous, european pharmacopoeia (ep) reference standard		mdm-721
beclomethasone dipropionate, pharmaceutical secondary standard; certified reference material		mdm-721
beclomethasone dipropionate, united states pharmacopeia (usp) reference standard		mdm-721
beclomethasone-dipropionate		mdm-721
beclorhinol		mdm-721
becloturmant		mdm-721
becloval		mdm-721
beclovent		mdm-721
beclovent (tn)		mdm-721
becodisks		mdm-721
beconase		mdm-721
beconase aq		mdm-721
beconasol		mdm-721
becotide		mdm-721
bemaco		mdm-757
bemaphate		mdm-757
bemaphate (salt/mix)		mdm-757
bemasulph		mdm-757
ben430		mdm-163
benaquin		mdm-757
benconase		mdm-721
bentalol		mdm-198
bentanol		mdm-198
benzal alcohol		mdm-198
benzalalcohol		mdm-198
benzalcohol		mdm-198
benzamide, n,2-dihydroxy-		mdm-574
benzamide, n,2-dihydroxy- (9ci)		mdm-574
benzamide,2-dihydroxy-		mdm-574
benzamidoacetate	cnic_39	
benzamidoacetate	cnic_40	
benzamidoacetic acid	cnic_39	
benzamidoacetic acid	cnic_40	
benzamidoessigsaeure	cnic_40	
benzamidoessigsaeure	cnic_39	
benzenacetic acid	cnic_11	
benzene,1,3-ditert.butyl,2-hydroxy,5-methyl		mdm-250
benzene-1,2-dicarboxylic acid		mdm-985
benzene-1,2-dicarboxylic acid (phthalic acid)		mdm-985
benzene-methanol		mdm-198
benzeneacetate	cnic_11	
benzeneacetic acid	cnic_11	
benzeneacetic acid, .alpha.-(hydroxymethyl)-		mdm-133
benzeneacetic acid, .alpha.-(hydroxymethyl)-, (.+/-.)-		mdm-133
benzeneacetic acid, .alpha.-methyl-	cnic_15	
benzeneacetic acid, .alpha.-methyl-, (r)-	cnic_15	
benzeneacetic acid, .alpha.-methyl-, (s)-	cnic_15	
benzeneacetic acid, 3-hydroxy-		mdm-285
benzeneacetic acid, 3-hydroxy- (9ci)		mdm-285
benzeneacetic acid, 4-hydroxy-	cnic_16	mdm-73
benzeneacetic acid, 4-hydroxy-, methyl ester		mdm-561
benzeneacetic acid, a-methyl-	cnic_15	
benzeneacetic acid, alpha-(hydroxymethyl)-		mdm-133
benzeneacetic acid, alpha-methyl-	cnic_15	
benzeneacetic acid,4-hydroxy-a-methyl-		mdm-78
benzeneacetiic acid	cnic_11	
benzenecarbinol		mdm-198
benzenecarboxamide, n-carboxymethyl-	cnic_39	
benzenecarboxamide, n-carboxymethyl-	cnic_40	
benzenemethanol		mdm-198
benzenemethanol, 3-hydroxy-		mdm-575
benzenepentanoate		mdm-331
benzenepentanoic acid		mdm-331
benzenepentanoic acid (9ci)		mdm-331
benzenepentanoic-acid		mdm-331
benzenepentanoic-acid-		mdm-331
benzenepropanoic acid	cnic_32	
benzenepropanoic acid, .alpha.,4-dihydroxy-	cnic_24	
benzenepropanoic acid, .alpha.,4-dihydroxy-	cnic_18	
benzenepropanoic acid, .alpha.-amino-, (s)-		mdm-449
benzenepropanoic acid, .alpha.-oxo-	cnic_12	
benzenepropanoic acid, 2-hydroxy-		mdm-228
benzenepropanoic acid, 3-hydroxy-	cnic_20	mdm-559
benzenepropanoic acid, 3-hydroxy- (9ci)	cnic_20	mdm-559
benzenepropanoic acid, 4-hydroxy-.alpha.-oxo-	cnic_17	
benzenepropanoic acid, 4-hydroxy-.alpha.-oxo-	cnic_23	
benzenepropanoic acid, 4-hydroxy-alpha-oxo-	cnic_23	
benzenepropanoic acid, 4-hydroxy-alpha-oxo-	cnic_17	
benzenepropanoic acid, 4-hydroxy-alpha-oxo- (9ci)	cnic_17	
benzenepropanoic acid, 4-hydroxy-alpha-oxo- (9ci)	cnic_23	
benzenepropanoic acid, a,4-dihydroxy-, (ar)-	cnic_18	
benzenepropanoic acid, a,4-dihydroxy-, (ar)-	cnic_24	
benzenepropanoic acid, alpha,4-dihydroxy-	cnic_18	
benzenepropanoic acid, alpha,4-dihydroxy-	cnic_24	
benzenepropanoic acid, alpha,4-dihydroxy- (9ci)	cnic_24	
benzenepropanoic acid, alpha,4-dihydroxy- (9ci)	cnic_18	
benzenepropanoic acid, alpha-amino-, (s)-		mdm-449
benzenepropanoic acid, alpha-oxo-	cnic_12	
benzenepropanoic acid,4-hydroxy-a-oxo-	cnic_23	
benzenepropanoic acid,4-hydroxy-a-oxo-	cnic_17	
benzenepropionate	cnic_32	
benzenepropionic acid	cnic_32	
benzenesulfonic acid, 4-hydroxy-		mdm-83
benzenesulfonic acid, p-hydroxy-		mdm-83
benzenmethanol		mdm-198
benzo(g)pteridine-2,4(1h,3h)-dione, 7,8-dimethyl-		mdm-406
benzo(g)pteridine-2,4(1h,3h)-dione, 7,8-dimethyl- (9ci)		mdm-406
benzo[g]pteridine-2,3h)-dione, 7,8-dimethyl-		mdm-406
benzo[g]pteridine-2,4(1h,3h)-dione, 7,8-dimethyl-		mdm-406
benzoic acid, 2-hydroxy-3-methyl-		mdm-593
benzoic acid, 2-hydroxy-5-methoxy-		mdm-640
benzoic acid, 3,4,5-trihydroxy-		mdm-377
benzoic acid, 3,4,5-trihydroxy-, homopolymer		mdm-377
benzoic acid, 3,4,5-trihydroxy-, octyl ester		mdm-964
benzoic acid, 3,4-dihydroxy- (9ci)		mdm-160
benzoic acid, 3-amino-2-hydroxy-		mdm-74
benzoic acid, 3-amino-2-hydroxy- (9ci)		mdm-74
benzoic acid, 3-amino-4-hydroxy-		mdm-163
benzoic acid, 3-amino-4-hydroxy-, homopolymer		mdm-163
benzoic acid, 3-amino-5-hydroxy-		mdm-164
benzoic acid, 4-hydroxy-3,5-dimethoxy-		mdm-466
benzoic acid, 4-hydroxy-3-methoxy-, methyl ester		mdm-911
benzoic acid,4,5-trihydroxy-		mdm-377
benzoic acid,4,5-trihydroxy-, octyl ester		mdm-964
benzoicacid,amino-2-hydroxy-		mdm-74
benzoyl alcohol		mdm-198
benzoyl glycine	cnic_39	
benzoyl glycine	cnic_40	
benzoylamino-acetic acid	cnic_40	
benzoylamino-acetic acid	cnic_39	
benzoylaminoacetic acid	cnic_40	
benzoylaminoacetic acid	cnic_39	
benzoylaminoessigsaeure	cnic_39	
benzoylaminoessigsaeure	cnic_40	
benzoylglycin	cnic_39	
benzoylglycin	cnic_40	
benzoylglycine	cnic_40	
benzoylglycine	cnic_39	
benzoylglycocoll	cnic_40	
benzoylglycocoll	cnic_39	
benzyl alcohol		mdm-198
benzyl alcohol		mdm-198
benzyl alcohol (benzenemethanol)		mdm-198
benzyl alcohol (jp15/nf)		mdm-198
benzyl alcohol (jp17/nf/inn)		mdm-198
benzyl alcohol (natural)		mdm-198
benzyl alcohol [inn:jan:nf]		mdm-198
benzyl alcohol [usan:inn:jan]		mdm-198
benzyl alcohol natural		mdm-198
benzyl alcohol on polystyrene, 3.5 mmol/g		mdm-198
benzyl alcohol reagent acs grade		mdm-198
benzyl alcohol, 98+%, extra dry, acroseal(r)		mdm-198
benzyl alcohol, 99%, pure		mdm-198
benzyl alcohol, >=99%, fcc, fg		mdm-198
benzyl alcohol, acs reagent		mdm-198
benzyl alcohol, acs reagent, >=99.0%		mdm-198
benzyl alcohol, analytical standard		mdm-198
benzyl alcohol, anhydrous, 99.8%		mdm-198
benzyl alcohol, ar, >=99.5%		mdm-198
benzyl alcohol, certified reference material, tracecert(r)		mdm-198
benzyl alcohol, european pharmacopoeia (ep) reference standard		mdm-198
benzyl alcohol, for analysis		mdm-198
benzyl alcohol, lr, >=99%		mdm-198
benzyl alcohol, m-hydroxy-		mdm-575
benzyl alcohol, natural, >=98%, fg		mdm-198
benzyl alcohol, p.a., acs reagent, 99.0%		mdm-198
benzyl alcohol, pharmaceutical secondary standard; certified reference material		mdm-198
benzyl alcohol, pharmagrade, usp/nf, ph eur, manufactured under appropriate gmp controls for pharma or biopharmaceutical production.		mdm-198
benzyl alcohol, polymer-bound		mdm-198
benzyl alcohol, polymer-bound, 100-200 mesh, extent of labeling: 0.5-1.0 mmol/g loading, 1 % cross-linked		mdm-198
benzyl alcohol, polymer-bound, 100-200 mesh, extent of labeling: 1.0-2.0 mmol/g loading, 1 % cross-linked with divinylbenzene		mdm-198
benzyl alcohol, polymer-bound, 70-90 mesh, extent of labeling: 0.5-1.0 mmol/g loading, 1 % cross-linked with divinylbenzene		mdm-198
benzyl alcohol, polymer-bound, 70-90 mesh, extent of labeling: 1.0-1.5 mmol/g loading, 1 % cross-linked		mdm-198
benzyl alcohol, polymer-bound, 70-90 mesh, extent of labeling: 2.0-3.0 mmol loading, 1 % cross-linked		mdm-198
benzyl alcohol, puriss. p.a., acs reagent, >=99.0% (gc)		mdm-198
benzyl alcohol, puriss., meets analytical specification of ph.??eur., bp, nf, 99-100.5% (gc)		mdm-198
benzyl alcohol, reagentplus(r), >=99%		mdm-198
benzyl alcohol, saj first grade, >=98.5%		mdm-198
benzyl alcohol, saj special grade, >=99.0%		mdm-198
benzyl alcohol, specified according to requirements of ph.eur.		mdm-198
benzyl alcohol, tested according to ph.eur.		mdm-198
benzyl alcohol, united states pharmacopeia (usp) reference standard		mdm-198
benzyl alcohol, usp, 98.0-100.5%		mdm-198
benzyl alcohol, vetec(tm) reagent grade, 98%		mdm-198
benzyl alcohol-13c6		mdm-198
benzyl alcohole		mdm-198
benzyl alkohol		mdm-198
benzyl formamide		mdm-62
benzyl-alcohol		mdm-198
benzylacetic acid	cnic_32	
benzylalcohol		mdm-198
benzylalcohol 100 microg/ml in acetonitrile		mdm-198
benzylalkohol		mdm-198
benzylcarboxylic acid	cnic_11	
benzylformamide		mdm-62
benzylformic acid	cnic_11	
benzylglyoxylate	cnic_12	
benzylic alcohol		mdm-198
benzylicum		mdm-198
bequin		mdm-296
beta -(o-hydroxyphenyl)propionic acid		mdm-228
beta -(o-methoxyphenyl)acrolein		mdm-309
beta-(3-hydroxyphenyl)propionate	cnic_20	mdm-559
beta-(3-hydroxyphenyl)propionic acid	cnic_20	mdm-559
beta-(3-indolyl)ethylamine		mdm-475
beta-(4-hydroxyphenyl)lactate	cnic_18	
beta-(4-hydroxyphenyl)lactate	cnic_24	
beta-(4-hydroxyphenyl)lactic acid	cnic_24	
beta-(4-hydroxyphenyl)lactic acid	cnic_18	
beta-(m-hydroxyphenyl)propionate	cnic_20	mdm-559
beta-(m-hydroxyphenyl)propionic acid	cnic_20	mdm-559
beta-(o-hydroxyphenyl)propionic acid		mdm-228
beta-(o-methoxyphenyl)acrolein		mdm-309
beta-(p-hydroxyphenyl)-dl-lactate	cnic_24	
beta-(p-hydroxyphenyl)-dl-lactate	cnic_18	
beta-(p-hydroxyphenyl)-dl-lactic acid	cnic_24	
beta-(p-hydroxyphenyl)-dl-lactic acid	cnic_18	
beta-(p-hydroxyphenyl)lactate	cnic_18	
beta-(p-hydroxyphenyl)lactate	cnic_24	
beta-(p-hydroxyphenyl)lactic acid	cnic_18	
beta-(p-hydroxyphenyl)lactic acid	cnic_24	
beta-alanine, n-(2,4-dihydroxy-3,3-dimethyl-1-oxobutyl)-, (r)-		mdm-444
beta-alanine, n-(2,4-dihydroxy-3,3-dimethyl-1-oxobutyl)-, (r)- (9ci)		mdm-444
beta-alanine, n-[(2r)-2,4-dihydroxy-3,3-dimethyl-1-oxobutyl]-		mdm-444
beta-biotin		mdm-351
beta-cresotinate		mdm-593
beta-cresotinic acid		mdm-593
beta-d-fructofuranose 1,6-bisphosphate(4-)		mdm-256
beta-d-fructofuranose, 4-o-beta-d-galactopyranosyl-		mdm-31
beta-d-fructofuranosyl alpha-d-galactopyranosyl-(1->6)-alpha-d-glucopyranoside		mdm-410
beta-d-fructofuranosyl-o-alpha-d-galactopyranosyl-(1->6)-alpha-d-glucopyranoside		mdm-410
beta-d-galactopyranose methyl glycoside		mdm-242
beta-d-galactopyranoside, methyl		mdm-242
beta-hydroxyhydratropate		mdm-133
beta-hydroxyhydratropic acid		mdm-133
beta-hyocholic acid	cnic_103	
beta-hyocholic acid	cnic_104	
beta-iaa	cnic_27	
beta-indole-3-acetic acid	cnic_27	
beta-indoleacetate	cnic_27	
beta-indoleacetic acid	cnic_27	
beta-indolepyruvic acid	cnic_28	mdm-401
beta-indolylacetate	cnic_27	
beta-indolylacetic acid	cnic_27	
beta-indolylpyruvic acid	cnic_28	mdm-401
beta-lagodeoxycholic acid	cnic_76	
beta-lagodeoxycholic acid	cnic_75	
beta-lagodeoxycholic acid	cnic_74	
beta-lithocholanate	cnic_54	
beta-lithocholanate	cnic_52	
beta-lithocholanate	cnic_56	
beta-lithocholanate	cnic_55	
beta-lithocholanate	cnic_57	
beta-lithocholanate	cnic_53	
beta-lithocholanic acid	cnic_54	
beta-lithocholanic acid	cnic_52	
beta-lithocholanic acid	cnic_56	
beta-lithocholanic acid	cnic_55	
beta-lithocholanic acid	cnic_53	
beta-lithocholanic acid	cnic_57	
beta-lithocholate	cnic_52	
beta-lithocholate	cnic_54	
beta-lithocholate	cnic_55	
beta-lithocholate	cnic_53	
beta-lithocholate	cnic_56	
beta-lithocholate	cnic_57	
beta-lithocholic acid	cnic_54	
beta-lithocholic acid	cnic_55	
beta-lithocholic acid	cnic_56	
beta-lithocholic acid	cnic_57	
beta-lithocholic acid	cnic_52	
beta-lithocholic acid	cnic_53	
beta-mca	cnic_93	
beta-mca	cnic_94	
beta-mca	cnic_95	
beta-methyl-d-galactoside		mdm-242
beta-muricholate	cnic_92	
beta-muricholic acid	cnic_93	
beta-muricholic acid	cnic_95	
beta-muricholic acid	cnic_94	
beta-muricholic acid	cnic_93	
beta-o-methoxyphenyl acrolein		mdm-309
beta-phenyl-alpha-alanine		mdm-449
beta-phenyl-l-alanine		mdm-449
beta-phenylalnine, (-)-		mdm-449
beta-phenylpropargylate		mdm-981
beta-phenylpropargylic acid		mdm-981
beta-phenylpropioic acid	cnic_32	
beta-phenylpropionate	cnic_32	
beta-phenylpropionic acid	cnic_32	
beta-phenylpyruvate	cnic_12	
beta-phenylpyruvic acid	cnic_12	
betaxin		mdm-296
bfc20619-2edf-4764-8e91-830aa892bd39		mdm-795
bht		mdm-250
bht (butylated hydroxytoluene)		mdm-250
bht (food grade)		mdm-250
bht 264		mdm-250
bht swanox		mdm-250
bht(food grade)		mdm-250
bht, food grade		mdm-250
biamine		mdm-296
bidd:er0010	cnic_34	
bidd:er0031		mdm-250
bidd:er0141		mdm-549
bidd:er0248		mdm-198
bidd:er0271		mdm-964
bidd:er0371		mdm-69
bidd:er0374		mdm-377
bidd:er0378		mdm-746
bidd:er0453		mdm-106
bidd:er0490	cnic_40	
bidd:er0490	cnic_39	
bidd:gt0027		mdm-793
bidd:gt0257		mdm-949
bidd:gt0277		mdm-795
bidd:gt0347		mdm-882
bidd:gt0662		mdm-947
bidd:gt0793		mdm-107
bidd:pxr0054	cnic_66	
bidd:pxr0054	cnic_68	
bidd:pxr0054	cnic_67	
bidd:pxr0054	cnic_49	
bidd:pxr0056	cnic_100	
bidd:pxr0056	cnic_102	
bidd:pxr0056	cnic_99	
bidd:pxr0056	cnic_101	
bidd:pxr0198	cnic_50	
bidd:pxr0199	cnic_46	
bifiteral		mdm-31
bilineurine		mdm-355
bilineurine; choline cation; choline ion; nanoveson c; vitamin j		mdm-355
biocatechin		mdm-746
biodermatin		mdm-351
bioepiderm		mdm-351
bioepiderm (tn)		mdm-351
biokur		mdm-351
biomol-nt_000194		mdm-303
bioquin		mdm-69
bios h		mdm-351
bios ii		mdm-351
biotin		mdm-351
biotin		mdm-351
biotin (8ci)		mdm-351
biotin (jp17/usp/inn)		mdm-351
biotin [usp:inn:jan]		mdm-351
biotin for system suitability, european pharmacopoeia (ep) reference standard		mdm-351
biotin gelfert		mdm-351
biotin hermes		mdm-351
biotin impurity d - mixture of diastereomers		mdm-351
biotin ratiopharm		mdm-351
biotin silver nanoparticles		mdm-351
biotin, >=99% (tlc), lyophilized powder		mdm-351
biotin, >=99.0% (t)		mdm-351
biotin, certified reference material, tracecert(r)		mdm-351
biotin, european pharmacopoeia (ep) reference standard		mdm-351
biotin, meets usp testing specifications		mdm-351
biotin, pharmaceutical secondary standard; certified reference material		mdm-351
biotin, pharmagrade, usp, meets fcc testing specifications, manufactured under appropriate gmp controls for pharma or biopharmaceutical production.		mdm-351
biotin, plant cell culture tested, >=99% (tlc)		mdm-351
biotin, powder, bioreagent, suitable for cell culture, suitable for insect cell culture, suitable for plant cell culture, >=99%		mdm-351
biotin, saj special grade, >=98.0%		mdm-351
biotin, tested according to ph.eur.		mdm-351
biotin, united states pharmacopeia (usp) reference standard		mdm-351
biotin, vetec(tm) reagent grade, >=99%		mdm-351
biotin-ratiopharm		mdm-351
biotin111in		mdm-351
biotina		mdm-351
biotina [inn-spanish]		mdm-351
biotine		mdm-351
biotine [inn-french]		mdm-351
biotine roche		mdm-351
biotinum		mdm-351
biotinum [inn-latin]		mdm-351
bipiquin		mdm-757
bis(2-hydroxyethyl)amine		mdm-795
bis(2-hydroxyethyl)tallow amine oxide		mdm-795
bis(2-hydroxyethyl)tallowamine		mdm-795
bis(beta-hydroxyethyl)amine		mdm-795
bis(hydroxyethyl)amine		mdm-795
bis-(2-hydroxy-ethyl) amine		mdm-795
bis-(2-hydroxy-ethyl)-amine		mdm-795
bis-(2-hydroxyethyl)-amine		mdm-795
bis-(2-hydroxyethyl)amine		mdm-795
bis-2-hydroxyethylamine		mdm-795
bitocholate	cnic_89	
bitocholate	cnic_88	
bitocholic acid	cnic_89	
bitocholic acid	cnic_88	
bml3-b05		mdm-297
bms 186295		mdm-882
bms-186295		mdm-882
bmse000039		mdm-389
bmse000045		mdm-449
bmse000052		mdm-29
bmse000058		mdm-92
bmse000157		mdm-415
bmse000177	cnic_27	
bmse000182		mdm-109
bmse000207		mdm-475
bmse000220	cnic_11	
bmse000221		mdm-410
bmse000227		mdm-351
bmse000262	cnic_17	
bmse000262	cnic_23	
bmse000274		mdm-296
bmse000285		mdm-355
bmse000287		mdm-444
bmse000306		mdm-457
bmse000331		mdm-228
bmse000339		mdm-285
bmse000371		mdm-795
bmse000387		mdm-106
bmse000389		mdm-377
bmse000391		mdm-985
bmse000401		mdm-405
bmse000407		mdm-198
bmse000408	cnic_40	
bmse000408	cnic_39	
bmse000409	cnic_29	
bmse000413		mdm-133
bmse000426	cnic_1	
bmse000440		mdm-841
bmse000455	cnic_16	mdm-73
bmse000458	cnic_34	
bmse000460		mdm-200
bmse000607		mdm-466
bmse000620		mdm-593
bmse000646	cnic_28	mdm-401
bmse000652		mdm-31
bmse000675	cnic_32	
bmse000685	cnic_28	mdm-401
bmse000686	cnic_66	
bmse000686	cnic_49	
bmse000686	cnic_67	
bmse000686	cnic_68	
bmse000687		mdm-919
bmse000689		mdm-495
bmse000702	cnic_46	
bmse000772		mdm-574
bmse000811		mdm-29
bmse000833	cnic_50	
bmse000860		mdm-29
bmse000900		mdm-449
bmse000908	cnic_102	
bmse000908	cnic_99	
bmse000908	cnic_100	
bmse000908	cnic_101	
bmse000921		mdm-449
bmse000953		mdm-355
bmse000976		mdm-389
bmse001003		mdm-355
bmse001015		mdm-389
bmse001016		mdm-449
bmse010206		mdm-466
bmse010226		mdm-911
bn-oh		mdm-198
bnoh		mdm-198
bois bleu de honqrie		mdm-549
bois bleude honqrie		mdm-549
bp-11383	cnic_11	
bp-12304		mdm-457
bp-12345		mdm-473
bp-12514		mdm-544
bp-12561		mdm-475
bp-12641		mdm-495
bp-12831		mdm-109
bp-13275	cnic_50	
bp-13455		mdm-648
bp-20441		mdm-351
bp-20538		mdm-449
bp-21020	cnic_32	
bp-21159		mdm-985
bp-30141		mdm-648
bp-30187		mdm-285
bpbio1_000033		mdm-809
bpbio1_000069		mdm-473
bpbio1_000210	cnic_102	
bpbio1_000210	cnic_101	
bpbio1_000210	cnic_100	
bpbio1_000210	cnic_99	
bpbio1_000363		mdm-109
bpbio1_000414		mdm-351
bpbio1_000456		mdm-106
bpbio1_000655		mdm-757
bpbio1_000686		mdm-296
bpbio1_000709		mdm-746
bpbio1_000957		mdm-721
bpbio1_001026	cnic_66	
bpbio1_001026	cnic_68	
bpbio1_001026	cnic_67	
bpbio1_001026	cnic_49	
bpbio1_001052	cnic_87	
bpbio1_001052	cnic_85	
bpbio1_001052	cnic_84	
bpbio1_001052	cnic_86	
bpbio1_001220		mdm-303
br-45237	cnic_27	
br-50598	cnic_15	
brd-a61478466-001-01-6	cnic_29	
brd-a91699651-065-01-1		mdm-757
brd-a91699651-316-06-7		mdm-757
brd-a99633051-001-04-7		mdm-809
brd-a99633051-001-05-4		mdm-809
brd-k15014948-001-01-2		mdm-473
brd-k15697815-001-16-2	cnic_86	
brd-k15697815-001-16-2	cnic_84	
brd-k15697815-001-16-2	cnic_87	
brd-k15697815-001-16-2	cnic_85	
brd-k18135438-001-16-7	cnic_101	
brd-k18135438-001-16-7	cnic_102	
brd-k18135438-001-16-7	cnic_99	
brd-k18135438-001-16-7	cnic_100	
brd-k20078988-001-01-1		mdm-309
brd-k33396764-001-02-0		mdm-297
brd-k44009692-001-02-3	cnic_65	
brd-k44009692-001-02-3	cnic_46	
brd-k44009692-001-02-3	cnic_62	
brd-k44009692-001-02-3	cnic_64	
brd-k44009692-001-02-3	cnic_63	
brd-k44218819-001-05-1		mdm-475
brd-k47114202-001-06-2		mdm-106
brd-k51980294-001-01-9		mdm-466
brd-k53153417-001-01-3		mdm-250
brd-k53153417-001-06-2		mdm-250
brd-k58736316-001-07-9		mdm-746
brd-k58736316-001-08-7		mdm-746
brd-k60038276-001-02-5		mdm-882
brd-k60038276-001-03-3		mdm-882
brd-k62158429-001-01-7		mdm-434
brd-k66808046-065-01-1		mdm-69
brd-k75608666-001-02-6		mdm-593
brd-k75608666-001-03-4		mdm-593
brd-k77345217-001-01-9		mdm-377
brd-k89210380-001-03-8		mdm-351
brd-k89210380-001-13-7		mdm-351
brd-k97810537-001-03-7		mdm-721
brd-k97810537-001-13-6		mdm-721
brn 0005224		mdm-81
brn 0093773		mdm-31
brn 0112349		mdm-635
brn 0114512		mdm-69
brn 0114692		mdm-544
brn 0117054		mdm-809
brn 0125513		mdm-475
brn 0134134		mdm-947
brn 0172966	cnic_28	mdm-401
brn 0292829		mdm-549
brn 0482809		mdm-757
brn 0605315		mdm-795
brn 0608199		mdm-985
brn 0878307		mdm-198
brn 0907515	cnic_32	
brn 1073987	cnic_39	
brn 1073987	cnic_40	
brn 1099647	cnic_11	
brn 1369113		mdm-911
brn 1448766	cnic_16	mdm-73
brn 1448841		mdm-160
brn 1727064		mdm-444
brn 1736748		mdm-355
brn 1869034		mdm-83
brn 1947445	cnic_20	mdm-559
brn 1991457		mdm-97
brn 2049062		mdm-331
brn 2050274		mdm-377
brn 2076413		mdm-303
brn 2086811		mdm-593
brn 2115262		mdm-466
brn 2132305		mdm-964
brn 2207452		mdm-473
brn 2436856		mdm-309
brn 2691632	cnic_23	
brn 2691632	cnic_17	
brn 3217757	cnic_49	
brn 3217757	cnic_68	
brn 3217757	cnic_66	
brn 3217757	cnic_67	
brn 3218394	cnic_63	
brn 3218394	cnic_65	
brn 3218394	cnic_46	
brn 3218394	cnic_62	
brn 3218394	cnic_64	
brn 3219882	cnic_50	
brn 3219888	cnic_87	
brn 3219888	cnic_84	
brn 3219888	cnic_85	
brn 3219888	cnic_86	
brn 6278818		mdm-31
bs-3829	cnic_32	
bs-3844		mdm-163
bs-3858		mdm-507
bs-3867		mdm-473
bs-3968	cnic_40	
bs-3968	cnic_39	
bs-9703		mdm-410
bspbio_000029		mdm-809
bspbio_000061		mdm-473
bspbio_000190	cnic_102	
bspbio_000190	cnic_101	
bspbio_000190	cnic_100	
bspbio_000190	cnic_99	
bspbio_000329		mdm-109
bspbio_000376		mdm-351
bspbio_000414		mdm-106
bspbio_000595		mdm-757
bspbio_000622		mdm-296
bspbio_000643		mdm-746
bspbio_000869		mdm-721
bspbio_000932	cnic_68	
bspbio_000932	cnic_67	
bspbio_000932	cnic_66	
bspbio_000932	cnic_49	
bspbio_000956	cnic_84	
bspbio_000956	cnic_85	
bspbio_000956	cnic_86	
bspbio_000956	cnic_87	
bspbio_001376		mdm-297
bspbio_001624		mdm-746
bspbio_001668		mdm-377
bspbio_002001		mdm-757
bspbio_002147		mdm-69
bspbio_002216		mdm-31
bspbio_002374		mdm-593
bspbio_002687		mdm-882
bspbio_002837		mdm-473
bspbio_002952		mdm-549
bspbio_003133		mdm-841
bspbio_003137		mdm-457
bspbio_003189		mdm-303
bspbio_003238		mdm-250
bspbio_003312		mdm-466
bspbio_003353		mdm-106
bspbio_003400		mdm-475
btn		mdm-351
bugle	cnic_7	
buks		mdm-250
butanate	cnic_8	
butanedioic acid, mono(3-amino-3-carboxypropyl) ester		mdm-92
butanedioic acid, mono(3-amino-3-carboxypropyl) ester, (s)-		mdm-92
